date,rank,song,artist,last-week,peak-rank,weeks-on-board
15/10/94,13,Tootsee Roll,69 Boyz,13,13,15
15/10/94,14,"December 1963 (Oh, What A Night)",The 4 Seasons,19,14,10
15/10/94,15,Don't Turn Around,Ace Of Base,14,4,24
15/10/94,16,Flava In Ya Ear,Craig Mack,21,16,10
15/10/94,17,This D.J.,Warren G,12,9,13
15/10/94,18,"Circle Of Life (From ""The Lion King"")",Elton John,24,18,8
15/10/94,19,I Wanna Be Down,Brandy,37,19,3
15/10/94,20,Shine,Collective Soul,16,11,24
15/10/94,21,Always,Bon Jovi,39,21,3
15/10/94,22,Lucky One,Amy Grant,18,18,10
15/10/94,23,Far Behind,Candlebox,20,18,8
15/10/94,24,I'm The Only One,Melissa Etheridge,28,24,11
15/10/94,25,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,15,4,22
15/10/94,26,Fantastic Voyage,Coolio,17,3,20
15/10/94,27,Bop Gun (One Nation),Ice Cube Featuring George Clinton,23,23,12
15/10/94,28,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,41,28,5
15/10/94,29,I'll Stand By You,Pretenders,29,29,10
15/10/94,30,"What's The Frequency, Kenneth?",R.E.M.,25,25,4
15/10/94,31,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,38,31,5
15/10/94,32,Juicy/Unbelievable,The Notorious B.I.G.,32,32,8
15/10/94,33,I Swear,All-4-One,22,1,26
15/10/94,34,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,45,34,4
15/10/94,35,If You Go,Jon Secada,26,10,24
15/10/94,36,Body & Soul,Anita Baker,36,36,7
15/10/94,37,Come To My Window,Melissa Etheridge,27,25,34
15/10/94,38,Letitgo,Prince,31,31,9
15/10/94,39,None Of Your Business,Salt-N-Pepa,43,39,13
15/10/94,40,You Mean The World To Me,Toni Braxton,35,7,29
15/10/94,41,Closer,Nine Inch Nails,44,41,19
15/10/94,42,Prayer For The Dying,Seal,33,21,19
15/10/94,43,Lucas With The Lid Off,Lucas,59,43,3
15/10/94,44,I'd Give Anything,Gerald Levert,34,28,11
15/10/94,45,Love Is All Around,Wet Wet Wet,47,41,15
15/10/94,46,Do You Wanna Get Funky,C+C Music Factory,42,40,12
15/10/94,47,Action,Terror Fabulous Featuring Nadine Sutherland,51,43,13
15/10/94,48,Crazy,Aerosmith,46,17,22
15/10/94,49,Anytime You Need A Friend,Mariah Carey,52,12,21
15/10/94,50,I Miss You,Aaron Hall,48,14,23
15/10/94,51,Funkdafied,Da Brat,40,6,20
15/10/94,52,Nuttin' But Love,Heavy D & The Boyz,54,40,16
15/10/94,53,"U Will Know (From ""Jason's Lyric"")",B.M.U. (Black Men United),75,53,2
15/10/94,54,But It's Alright,Huey Lewis & The News,58,54,8
15/10/94,55,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,57,55,8
15/10/94,56,Always In My Heart,Tevin Campbell,61,20,17
15/10/94,57,Playaz Club,Rappin' 4-Tay,62,57,4
15/10/94,58,I Belong To You/How Many Ways,Toni Braxton,67,58,3
15/10/94,59,Fade Into You,Mazzy Star,56,53,7
15/10/94,60,Something's Always Wrong,Toad The Wet Sprocket,69,60,3
15/10/94,61,You Gotta Be,Des'ree,64,61,7
15/10/94,62,Undone - The Sweater Song,Weezer,76,62,3
15/10/94,63,Right Beside You,Sophie B. Hawkins,60,56,9
15/10/94,64,The Way She Loves Me,Richard Marx,53,20,14
15/10/94,65,Practice What You Preach,Barry White,85,65,2
15/10/94,66,Short Dick Man,20 Fingers Featuring Gillette,66,66,6
15/10/94,67,Sukiyaki,4PM,72,67,5
15/10/94,68,I'll Take Her,Ill Al Skratch Featuring Brian McKnight,71,68,4
15/10/94,69,Whipped,Jon Secada,65,65,5
15/10/94,70,Can U Get Wit It,Usher,82,70,7
15/10/94,71,Hip Hop Ride,Da Youngsta's,78,71,4
15/10/94,72,5-4-3-2 (Yo! Time Is Up),Jade,80,72,4
15/10/94,73,Romantic Call,Patra Featuring Yo-Yo,68,55,10
15/10/94,74,The Lion Sleeps Tonight (Wimoweh),The Tokens,73,51,9
15/10/94,75,Take It Easy,Mad Lion,77,69,12
15/10/94,76,You Better Wait,Steve Perry,63,29,14
15/10/94,77,Booti Call,BLACKstreet,79,34,17
15/10/94,78,Hungah,Karyn White,81,78,4
15/10/94,79,Fa All Y'all,Da Brat,,79,1
15/10/94,80,What's Up,DJ Miko,84,58,18
15/10/94,81,Out Of Tears,The Rolling Stones,,81,1
15/10/94,82,Backwater,Meat Puppets,86,47,19
15/10/94,83,9th Wonder (Slicker This Year),Digable Planets,,83,1
15/10/94,84,Third Rock From The Sun,Joe Diffie,87,84,6
15/10/94,85,Afro Puffs,The Lady Of Rage,83,57,10
15/10/94,86,Your Love Is A...,Whitehead Bros.,91,76,8
15/10/94,87,Hold My Hand,Hootie & The Blowfish,95,87,2
15/10/94,88,Good Enough,Sarah McLachlan,93,88,2
15/10/94,89,Nappy Heads,Fugees,74,49,16
15/10/94,90,Am I Wrong,Love Spit Love,89,83,6
15/10/94,91,Get Up On It,Keith Sweat (Featuring Kut Klose),,91,1
15/10/94,92,Funky Y-2-C,The Puppies,88,40,16
15/10/94,93,You Don't Know Nothin',For Real,,93,1
15/10/94,94,Supernova,Liz Phair,,94,1
15/10/94,95,Weekend Love,Queen Latifah,92,70,13
15/10/94,96,Sometimes Always,The Jesus And Mary Chain,,96,1
15/10/94,97,The Right Kinda Lover,Patti LaBelle,96,61,16
15/10/94,98,7 Seconds,Youssou N'Dour & Neneh Cherry,98,98,2
15/10/94,99,Through The Rain,Tanya Blount,90,90,2
15/10/94,100,Give It Up,Public Enemy,94,33,14
8/10/94,1,I'll Make Love To You,Boyz II Men,1,1,9
8/10/94,2,All I Wanna Do,Sheryl Crow,3,2,10
8/10/94,3,Endless Love,Luther Vandross & Mariah Carey,2,2,5
8/10/94,4,When Can I See You,Babyface,5,4,17
8/10/94,5,Wild Night,John Mellencamp With Me'Shell Ndegeocello,6,3,20
8/10/94,6,Stroke You Up,Changing Faces,7,3,11
8/10/94,7,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,4,1,23
8/10/94,8,At Your Best (You Are Love),Aaliyah,8,8,6
8/10/94,9,Never Lie,Immature,9,9,11
8/10/94,10,Another Night,Real McCoy,16,10,7
8/10/94,11,100% Pure Love,Crystal Waters,13,11,20
8/10/94,12,This D.J.,Warren G,10,9,12
8/10/94,13,Tootsee Roll,69 Boyz,17,13,14
8/10/94,14,Don't Turn Around,Ace Of Base,11,4,23
8/10/94,15,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,14,4,21
8/10/94,16,Shine,Collective Soul,15,11,23
8/10/94,17,Fantastic Voyage,Coolio,12,3,19
8/10/94,18,Lucky One,Amy Grant,19,18,9
8/10/94,19,"December 1963 (Oh, What A Night)",The 4 Seasons,24,19,9
8/10/94,20,Far Behind,Candlebox,18,18,7
8/10/94,21,Flava In Ya Ear,Craig Mack,20,20,9
8/10/94,22,I Swear,All-4-One,22,1,25
8/10/94,23,Bop Gun (One Nation),Ice Cube Featuring George Clinton,23,23,11
8/10/94,24,"Circle Of Life (From ""The Lion King"")",Elton John,28,24,7
8/10/94,25,"What's The Frequency, Kenneth?",R.E.M.,26,25,3
8/10/94,26,If You Go,Jon Secada,21,10,23
8/10/94,27,Come To My Window,Melissa Etheridge,25,25,33
8/10/94,28,I'm The Only One,Melissa Etheridge,35,28,10
8/10/94,29,I'll Stand By You,Pretenders,34,29,9
8/10/94,30,Secret,Madonna,,30,1
8/10/94,31,Letitgo,Prince,33,31,8
8/10/94,32,Juicy/Unbelievable,The Notorious B.I.G.,32,32,7
8/10/94,33,Prayer For The Dying,Seal,31,21,18
8/10/94,34,I'd Give Anything,Gerald Levert,29,28,10
8/10/94,35,You Mean The World To Me,Toni Braxton,30,7,28
8/10/94,36,Body & Soul,Anita Baker,36,36,6
8/10/94,37,I Wanna Be Down,Brandy,61,37,2
8/10/94,38,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,51,38,4
8/10/94,39,Always,Bon Jovi,91,39,2
8/10/94,40,Funkdafied,Da Brat,27,6,19
8/10/94,41,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,59,41,4
8/10/94,42,Do You Wanna Get Funky,C+C Music Factory,42,40,11
8/10/94,43,None Of Your Business,Salt-N-Pepa,45,43,12
8/10/94,44,Closer,Nine Inch Nails,43,42,18
8/10/94,45,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,54,45,3
8/10/94,46,Crazy,Aerosmith,38,17,21
8/10/94,47,Love Is All Around,Wet Wet Wet,41,41,14
8/10/94,48,I Miss You,Aaron Hall,44,14,22
8/10/94,49,Back & Forth,Aaliyah,46,5,24
8/10/94,50,The Sign,Ace Of Base,47,1,41
8/10/94,51,Action,Terror Fabulous Featuring Nadine Sutherland,48,43,12
8/10/94,52,Anytime You Need A Friend,Mariah Carey,39,12,20
8/10/94,53,The Way She Loves Me,Richard Marx,37,20,13
8/10/94,54,Nuttin' But Love,Heavy D & The Boyz,50,40,15
8/10/94,55,"Any Time, Any Place/And On And On",Janet Jackson,40,2,20
8/10/94,56,Fade Into You,Mazzy Star,53,53,6
8/10/94,57,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,57,57,7
8/10/94,58,But It's Alright,Huey Lewis & The News,60,58,7
8/10/94,59,Lucas With The Lid Off,Lucas,70,59,2
8/10/94,60,Right Beside You,Sophie B. Hawkins,56,56,8
8/10/94,61,Always In My Heart,Tevin Campbell,58,20,16
8/10/94,62,Playaz Club,Rappin' 4-Tay,66,62,3
8/10/94,63,You Better Wait,Steve Perry,52,29,13
8/10/94,64,You Gotta Be,Des'ree,65,64,6
8/10/94,65,Whipped,Jon Secada,68,65,4
8/10/94,66,Short Dick Man,20 Fingers Featuring Gillette,69,66,5
8/10/94,67,I Belong To You/How Many Ways,Toni Braxton,94,67,2
8/10/94,68,Romantic Call,Patra Featuring Yo-Yo,64,55,9
8/10/94,69,Something's Always Wrong,Toad The Wet Sprocket,76,69,2
8/10/94,70,Back In The Day,Ahmad,55,26,20
8/10/94,71,I'll Take Her,Ill Al Skratch Featuring Brian McKnight,77,71,3
8/10/94,72,Sukiyaki,4PM,73,72,4
8/10/94,73,The Lion Sleeps Tonight (Wimoweh),The Tokens,63,51,8
8/10/94,74,Nappy Heads,Fugees,72,49,15
8/10/94,75,"U Will Know (From ""Jason's Lyric"")",B.M.U. (Black Men United),,75,1
8/10/94,76,Undone - The Sweater Song,Weezer,93,76,2
8/10/94,77,Take It Easy,Mad Lion,78,69,11
8/10/94,78,Hip Hop Ride,Da Youngsta's,84,78,3
8/10/94,79,Booti Call,BLACKstreet,62,34,16
8/10/94,80,5-4-3-2 (Yo! Time Is Up),Jade,80,80,3
8/10/94,81,Hungah,Karyn White,81,81,3
8/10/94,82,Can U Get Wit It,Usher,74,71,6
8/10/94,83,Afro Puffs,The Lady Of Rage,67,57,9
8/10/94,84,What's Up,DJ Miko,71,58,17
8/10/94,85,Practice What You Preach,Barry White,,85,1
8/10/94,86,Backwater,Meat Puppets,75,47,18
8/10/94,87,Third Rock From The Sun,Joe Diffie,87,87,5
8/10/94,88,Funky Y-2-C,The Puppies,83,40,15
8/10/94,89,Am I Wrong,Love Spit Love,85,83,5
8/10/94,90,Through The Rain,Tanya Blount,,90,1
8/10/94,91,Your Love Is A...,Whitehead Bros.,92,76,7
8/10/94,92,Weekend Love,Queen Latifah,89,70,12
8/10/94,93,Good Enough,Sarah McLachlan,,93,1
8/10/94,94,Give It Up,Public Enemy,82,33,13
8/10/94,95,Hold My Hand,Hootie & The Blowfish,,95,1
8/10/94,96,The Right Kinda Lover,Patti LaBelle,90,61,15
8/10/94,97,Good Times,Edie Brickell,79,60,8
8/10/94,98,7 Seconds,Youssou N'Dour & Neneh Cherry,,98,1
8/10/94,99,Be My Baby Tonight,John Michael Montgomery,95,73,10
8/10/94,100,Selling The Drama,Live,86,43,19
1/10/94,1,I'll Make Love To You,Boyz II Men,1,1,8
1/10/94,2,Endless Love,Luther Vandross & Mariah Carey,3,2,4
1/10/94,3,All I Wanna Do,Sheryl Crow,7,3,9
1/10/94,4,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2,1,22
1/10/94,5,When Can I See You,Babyface,4,4,16
1/10/94,6,Wild Night,John Mellencamp With Me'Shell Ndegeocello,6,3,19
1/10/94,7,Stroke You Up,Changing Faces,5,3,10
1/10/94,8,At Your Best (You Are Love),Aaliyah,12,8,5
1/10/94,9,Never Lie,Immature,16,9,10
1/10/94,10,This D.J.,Warren G,10,9,11
1/10/94,11,Don't Turn Around,Ace Of Base,11,4,22
1/10/94,12,Fantastic Voyage,Coolio,9,3,18
1/10/94,13,100% Pure Love,Crystal Waters,14,13,19
1/10/94,14,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,8,4,20
1/10/94,15,Shine,Collective Soul,13,11,22
1/10/94,16,Another Night,Real McCoy,23,16,6
1/10/94,17,Tootsee Roll,69 Boyz,18,15,13
1/10/94,18,Far Behind,Candlebox,22,18,6
1/10/94,19,Lucky One,Amy Grant,21,19,8
1/10/94,20,Flava In Ya Ear,Craig Mack,20,20,8
1/10/94,21,If You Go,Jon Secada,17,10,22
1/10/94,22,I Swear,All-4-One,15,1,24
1/10/94,23,Bop Gun (One Nation),Ice Cube Featuring George Clinton,24,23,10
1/10/94,24,"December 1963 (Oh, What A Night)",The 4 Seasons,29,24,8
1/10/94,25,Come To My Window,Melissa Etheridge,25,25,32
1/10/94,26,"What's The Frequency, Kenneth?",R.E.M.,54,26,2
1/10/94,27,Funkdafied,Da Brat,19,6,18
1/10/94,28,"Circle Of Life (From ""The Lion King"")",Elton John,34,28,6
1/10/94,29,I'd Give Anything,Gerald Levert,30,28,9
1/10/94,30,You Mean The World To Me,Toni Braxton,28,7,27
1/10/94,31,Prayer For The Dying,Seal,26,21,17
1/10/94,32,Juicy/Unbelievable,The Notorious B.I.G.,33,32,6
1/10/94,33,Letitgo,Prince,31,31,7
1/10/94,34,I'll Stand By You,Pretenders,40,34,8
1/10/94,35,I'm The Only One,Melissa Etheridge,44,35,9
1/10/94,36,Body & Soul,Anita Baker,37,36,5
1/10/94,37,The Way She Loves Me,Richard Marx,27,20,12
1/10/94,38,Crazy,Aerosmith,35,17,20
1/10/94,39,Anytime You Need A Friend,Mariah Carey,36,12,19
1/10/94,40,"Any Time, Any Place/And On And On",Janet Jackson,32,2,19
1/10/94,41,Love Is All Around,Wet Wet Wet,43,41,13
1/10/94,42,Do You Wanna Get Funky,C+C Music Factory,41,40,10
1/10/94,43,Closer,Nine Inch Nails,42,42,17
1/10/94,44,I Miss You,Aaron Hall,38,14,21
1/10/94,45,None Of Your Business,Salt-N-Pepa,53,45,11
1/10/94,46,Back & Forth,Aaliyah,39,5,23
1/10/94,47,The Sign,Ace Of Base,48,1,40
1/10/94,48,Action,Terror Fabulous Featuring Nadine Sutherland,47,43,11
1/10/94,49,Always,Erasure,46,20,23
1/10/94,50,Nuttin' But Love,Heavy D & The Boyz,51,40,14
1/10/94,51,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,60,51,3
1/10/94,52,You Better Wait,Steve Perry,45,29,12
1/10/94,53,Fade Into You,Mazzy Star,55,53,5
1/10/94,54,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,94,54,2
1/10/94,55,Back In The Day,Ahmad,49,26,19
1/10/94,56,Right Beside You,Sophie B. Hawkins,61,56,7
1/10/94,57,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,63,57,6
1/10/94,58,Always In My Heart,Tevin Campbell,52,20,15
1/10/94,59,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,77,59,3
1/10/94,60,But It's Alright,Huey Lewis & The News,64,60,6
1/10/94,61,I Wanna Be Down,Brandy,,61,1
1/10/94,62,Booti Call,BLACKstreet,57,34,15
1/10/94,63,The Lion Sleeps Tonight (Wimoweh),The Tokens,58,51,7
1/10/94,64,Romantic Call,Patra Featuring Yo-Yo,56,55,8
1/10/94,65,You Gotta Be,Des'ree,68,65,5
1/10/94,66,Playaz Club,Rappin' 4-Tay,84,66,2
1/10/94,67,Afro Puffs,The Lady Of Rage,59,57,8
1/10/94,68,Whipped,Jon Secada,69,68,3
1/10/94,69,Short Dick Man,20 Fingers Featuring Gillette,76,69,4
1/10/94,70,Lucas With The Lid Off,Lucas,,70,1
1/10/94,71,What's Up,DJ Miko,66,58,16
1/10/94,72,Nappy Heads,Fugees,65,49,14
1/10/94,73,Sukiyaki,4PM,85,73,3
1/10/94,74,Can U Get Wit It,Usher,71,71,5
1/10/94,75,Backwater,Meat Puppets,70,47,17
1/10/94,76,Something's Always Wrong,Toad The Wet Sprocket,,76,1
1/10/94,77,I'll Take Her,Ill Al Skratch Featuring Brian McKnight,87,77,2
1/10/94,78,Take It Easy,Mad Lion,75,69,10
1/10/94,79,Good Times,Edie Brickell,62,60,7
1/10/94,80,5-4-3-2 (Yo! Time Is Up),Jade,90,80,2
1/10/94,81,Hungah,Karyn White,97,81,2
1/10/94,82,Give It Up,Public Enemy,73,33,12
1/10/94,83,Funky Y-2-C,The Puppies,74,40,14
1/10/94,84,Hip Hop Ride,Da Youngsta's,96,84,2
1/10/94,85,Am I Wrong,Love Spit Love,83,83,4
1/10/94,86,Selling The Drama,Live,81,43,18
1/10/94,87,Third Rock From The Sun,Joe Diffie,92,87,4
1/10/94,88,Don't Take The Girl,Tim McGraw,79,17,20
1/10/94,89,Weekend Love,Queen Latifah,82,70,11
1/10/94,90,The Right Kinda Lover,Patti LaBelle,86,61,14
1/10/94,91,Always,Bon Jovi,,91,1
1/10/94,92,Your Love Is A...,Whitehead Bros.,88,76,6
1/10/94,93,Undone - The Sweater Song,Weezer,,93,1
1/10/94,94,I Belong To You/How Many Ways,Toni Braxton,,94,1
1/10/94,95,Be My Baby Tonight,John Michael Montgomery,95,73,9
1/10/94,96,Sending My Love,Zhane,89,40,20
1/10/94,97,Games People Play,Inner Circle,93,84,5
1/10/94,98,Summer Bunnies,R. Kelly,72,55,7
1/10/94,99,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,91,34,18
1/10/94,100,Girls & Boys,Blur,78,59,15
24/9/94,1,I'll Make Love To You,Boyz II Men,1,1,7
24/9/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2,1,21
24/9/94,3,Endless Love,Luther Vandross & Mariah Carey,6,3,3
24/9/94,4,When Can I See You,Babyface,4,4,15
24/9/94,5,Stroke You Up,Changing Faces,3,3,9
24/9/94,6,Wild Night,John Mellencamp With Me'Shell Ndegeocello,5,3,18
24/9/94,7,All I Wanna Do,Sheryl Crow,9,7,8
24/9/94,8,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,8,4,19
24/9/94,9,Fantastic Voyage,Coolio,7,3,17
24/9/94,10,This D.J.,Warren G,10,9,10
24/9/94,11,Don't Turn Around,Ace Of Base,12,4,21
24/9/94,12,At Your Best (You Are Love),Aaliyah,13,12,4
24/9/94,13,Shine,Collective Soul,14,11,21
24/9/94,14,100% Pure Love,Crystal Waters,18,14,18
24/9/94,15,I Swear,All-4-One,11,1,23
24/9/94,16,Never Lie,Immature,16,16,9
24/9/94,17,If You Go,Jon Secada,19,10,21
24/9/94,18,Tootsee Roll,69 Boyz,15,15,12
24/9/94,19,Funkdafied,Da Brat,17,6,17
24/9/94,20,Flava In Ya Ear,Craig Mack,20,20,7
24/9/94,21,Lucky One,Amy Grant,21,21,7
24/9/94,22,Far Behind,Candlebox,32,22,5
24/9/94,23,Another Night,Real McCoy,31,23,5
24/9/94,24,Bop Gun (One Nation),Ice Cube Featuring George Clinton,25,24,9
24/9/94,25,Come To My Window,Melissa Etheridge,27,25,31
24/9/94,26,Prayer For The Dying,Seal,26,21,16
24/9/94,27,The Way She Loves Me,Richard Marx,22,20,11
24/9/94,28,You Mean The World To Me,Toni Braxton,23,7,26
24/9/94,29,"December 1963 (Oh, What A Night)",The 4 Seasons,36,29,7
24/9/94,30,I'd Give Anything,Gerald Levert,28,28,8
24/9/94,31,Letitgo,Prince,35,31,6
24/9/94,32,"Any Time, Any Place/And On And On",Janet Jackson,24,2,18
24/9/94,33,Juicy/Unbelievable,The Notorious B.I.G.,39,33,5
24/9/94,34,"Circle Of Life (From ""The Lion King"")",Elton John,37,34,5
24/9/94,35,Crazy,Aerosmith,34,17,19
24/9/94,36,Anytime You Need A Friend,Mariah Carey,30,12,18
24/9/94,37,Body & Soul,Anita Baker,38,37,4
24/9/94,38,I Miss You,Aaron Hall,29,14,20
24/9/94,39,Back & Forth,Aaliyah,33,5,22
24/9/94,40,I'll Stand By You,Pretenders,46,40,7
24/9/94,41,Do You Wanna Get Funky,C+C Music Factory,40,40,9
24/9/94,42,Closer,Nine Inch Nails,51,42,16
24/9/94,43,Love Is All Around,Wet Wet Wet,50,43,12
24/9/94,44,I'm The Only One,Melissa Etheridge,52,44,8
24/9/94,45,You Better Wait,Steve Perry,41,29,11
24/9/94,46,Always,Erasure,44,20,22
24/9/94,47,Action,Terror Fabulous Featuring Nadine Sutherland,49,43,10
24/9/94,48,The Sign,Ace Of Base,48,1,39
24/9/94,49,Back In The Day,Ahmad,43,26,18
24/9/94,50,"I'll Remember (From ""With Honors"")",Madonna,45,2,26
24/9/94,51,Nuttin' But Love,Heavy D & The Boyz,42,40,13
24/9/94,52,Always In My Heart,Tevin Campbell,47,20,14
24/9/94,53,None Of Your Business,Salt-N-Pepa,53,51,10
24/9/94,54,"What's The Frequency, Kenneth?",R.E.M.,,54,1
24/9/94,55,Fade Into You,Mazzy Star,59,55,4
24/9/94,56,Romantic Call,Patra Featuring Yo-Yo,57,55,7
24/9/94,57,Booti Call,BLACKstreet,54,34,14
24/9/94,58,The Lion Sleeps Tonight (Wimoweh),The Tokens,55,51,6
24/9/94,59,Afro Puffs,The Lady Of Rage,66,57,7
24/9/94,60,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,73,60,2
24/9/94,61,Right Beside You,Sophie B. Hawkins,61,61,6
24/9/94,62,Good Times,Edie Brickell,60,60,6
24/9/94,63,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,64,63,5
24/9/94,64,But It's Alright,Huey Lewis & The News,74,64,5
24/9/94,65,Nappy Heads,Fugees,58,49,13
24/9/94,66,What's Up,DJ Miko,68,58,15
24/9/94,67,Your Body's Callin',R. Kelly,56,13,20
24/9/94,68,You Gotta Be,Des'ree,72,68,4
24/9/94,69,Whipped,Jon Secada,76,69,2
24/9/94,70,Backwater,Meat Puppets,69,47,16
24/9/94,71,Can U Get Wit It,Usher,71,71,4
24/9/94,72,Summer Bunnies,R. Kelly,62,55,6
24/9/94,73,Give It Up,Public Enemy,63,33,11
24/9/94,74,Funky Y-2-C,The Puppies,65,40,13
24/9/94,75,Take It Easy,Mad Lion,70,69,9
24/9/94,76,Short Dick Man,20 Fingers Featuring Gillette,83,76,3
24/9/94,77,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,97,77,2
24/9/94,78,Girls & Boys,Blur,67,59,14
24/9/94,79,Don't Take The Girl,Tim McGraw,75,17,19
24/9/94,80,Willing To Forgive,Aretha Franklin,77,26,20
24/9/94,81,Selling The Drama,Live,84,43,17
24/9/94,82,Weekend Love,Queen Latifah,82,70,10
24/9/94,83,Am I Wrong,Love Spit Love,92,83,3
24/9/94,84,Playaz Club,Rappin' 4-Tay,,84,1
24/9/94,85,Sukiyaki,4PM,90,85,2
24/9/94,86,The Right Kinda Lover,Patti LaBelle,78,61,13
24/9/94,87,I'll Take Her,Ill Al Skratch Featuring Brian McKnight,,87,1
24/9/94,88,Your Love Is A...,Whitehead Bros.,80,76,5
24/9/94,89,Sending My Love,Zhane,81,40,19
24/9/94,90,5-4-3-2 (Yo! Time Is Up),Jade,,90,1
24/9/94,91,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,85,34,17
24/9/94,92,Third Rock From The Sun,Joe Diffie,88,88,3
24/9/94,93,Games People Play,Inner Circle,86,84,4
24/9/94,94,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,,94,1
24/9/94,95,Be My Baby Tonight,John Michael Montgomery,87,73,8
24/9/94,96,Hip Hop Ride,Da Youngsta's,,96,1
24/9/94,97,Hungah,Karyn White,,97,1
24/9/94,98,90's Girl,Blackgirl,95,71,13
24/9/94,99,Fall Down,Toad The Wet Sprocket,89,33,17
24/9/94,100,I Saw It Cummin',PMD,96,89,3
17/9/94,1,I'll Make Love To You,Boyz II Men,1,1,6
17/9/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2,1,20
17/9/94,3,Stroke You Up,Changing Faces,5,3,8
17/9/94,4,When Can I See You,Babyface,4,4,14
17/9/94,5,Wild Night,John Mellencamp With Me'Shell Ndegeocello,3,3,17
17/9/94,6,Endless Love,Luther Vandross & Mariah Carey,31,6,2
17/9/94,7,Fantastic Voyage,Coolio,6,3,16
17/9/94,8,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,7,4,18
17/9/94,9,All I Wanna Do,Sheryl Crow,13,9,7
17/9/94,10,This D.J.,Warren G,9,9,9
17/9/94,11,I Swear,All-4-One,8,1,22
17/9/94,12,Don't Turn Around,Ace Of Base,10,4,20
17/9/94,13,At Your Best (You Are Love),Aaliyah,21,13,3
17/9/94,14,Shine,Collective Soul,12,11,20
17/9/94,15,Tootsee Roll,69 Boyz,19,15,11
17/9/94,16,Never Lie,Immature,16,16,8
17/9/94,17,Funkdafied,Da Brat,11,6,16
17/9/94,18,100% Pure Love,Crystal Waters,18,18,17
17/9/94,19,If You Go,Jon Secada,14,10,20
17/9/94,20,Flava In Ya Ear,Craig Mack,29,20,6
17/9/94,21,Lucky One,Amy Grant,27,21,6
17/9/94,22,The Way She Loves Me,Richard Marx,24,20,10
17/9/94,23,You Mean The World To Me,Toni Braxton,23,7,25
17/9/94,24,"Any Time, Any Place/And On And On",Janet Jackson,15,2,17
17/9/94,25,Bop Gun (One Nation),Ice Cube Featuring George Clinton,28,25,8
17/9/94,26,Prayer For The Dying,Seal,26,21,15
17/9/94,27,Come To My Window,Melissa Etheridge,25,25,30
17/9/94,28,I'd Give Anything,Gerald Levert,33,28,7
17/9/94,29,I Miss You,Aaron Hall,17,14,19
17/9/94,30,Anytime You Need A Friend,Mariah Carey,22,12,17
17/9/94,31,Another Night,Real McCoy,42,31,4
17/9/94,32,Far Behind,Candlebox,34,32,4
17/9/94,33,Back & Forth,Aaliyah,20,5,21
17/9/94,34,Crazy,Aerosmith,30,17,18
17/9/94,35,Letitgo,Prince,38,35,5
17/9/94,36,"December 1963 (Oh, What A Night)",The 4 Seasons,47,36,6
17/9/94,37,"Circle Of Life (From ""The Lion King"")",Elton John,43,37,4
17/9/94,38,Body & Soul,Anita Baker,48,38,3
17/9/94,39,Juicy/Unbelievable,The Notorious B.I.G.,49,39,4
17/9/94,40,Do You Wanna Get Funky,C+C Music Factory,40,40,8
17/9/94,41,You Better Wait,Steve Perry,32,29,10
17/9/94,42,Nuttin' But Love,Heavy D & The Boyz,41,40,12
17/9/94,43,Back In The Day,Ahmad,36,26,17
17/9/94,44,Always,Erasure,35,20,21
17/9/94,45,"I'll Remember (From ""With Honors"")",Madonna,39,2,25
17/9/94,46,I'll Stand By You,Pretenders,51,46,6
17/9/94,47,Always In My Heart,Tevin Campbell,37,20,13
17/9/94,48,The Sign,Ace Of Base,44,1,38
17/9/94,49,Action,Terror Fabulous Featuring Nadine Sutherland,45,43,9
17/9/94,50,Love Is All Around,Wet Wet Wet,46,46,11
